"
Proyecto de Ley
","
Fecha de Presentación
"
       
        
        
        
       
02566/2021-CR
","
11/07/2022
","
LEY QUE GARANTIZA EL CUMPLIMIENTO DE LO DISPUESTO EN EL DECRETO LEGISLATIVO 1153, QUE APRUEBA EL INCREMENTO EN UN 55% DEL MONTO DE LA BONIFICACIÓN POR GUARDIAS HOSPITALARIAS Y COMUNITARIAS PARA TODOS LOS PROFESIONALES DE LA SALUD, INCLUIDO LOS TÉCNICOS Y AUXILIARES ASISTENCIALES DE LA SALUD
","
En comisión
","
Congreso
","
 Vásquez Vela, Lucinda; Paredes Gonzales, Alex Antonio; Gutiérrez Ticona, Paul Silvio; Medina Hermosilla, Elizabeth Sara; Ugarte Mamani, Jhakeline Katy; Tacuri Valdivia, Germán Adolfo
"
"
       
        
        
        
       
02565/2021-PE
","
11/07/2022
","
RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON DONATO ENRIQUEZ GUTIERREZ, POR SU DESTACADA LABOR COMO MAESTRO CERAMISTA Y ARTISTA POPULAR
","
Dictamen
","
Poder Ejecutivo
",
"
       
        
        
        
       
02564/2021-PE
","
11/07/2022
","
RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON DONATO RAMOS SOTO, POR SU DESTACADA LABOR COMO MAESTRO DE LA ARTESANIA PERUANA
","
Dictamen
","
Poder Ejecutivo
",
"
       
        
        
        
       
02563/2021-PE
","
11/07/2022
","
RESOLUCIÓN LEGISLATIVA QUE CONCEDE PENSIÓN DE GRACIA A DON JUAN ALFONSO VILLENA ZARATE, POR SU DESTACADA LABOR COMO INTELECTUAL Y CREADOR
","
Dictamen
","
Poder Ejecutivo
",
"
       
        
        
        
       
02562/2021-PE
","
11/07/2022
","
RESOLUCIÓN LEGISLATIVA QUE AUTORIZA EL INGRESO DE UNIDADES NAVALES Y PERSONAL MILITAR EXTRANJERO CON ARMAS DE GUERRA AL TERRITORIO DE LA REPÚBLICA DEL PERÚ
","
Publicado en el Diario Oficial El Peruano
","
Poder Ejecutivo
",
"
       
        
        
        
       
02561/2021-PE
","
11/07/2022
","
LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1326, DECRETO LEGISLATIVO QUE REESTRUCTURA EL SISTEMA ADMINISTRATIVO DE DEFENSA JURÍDICA DEL ESTADO Y CREA LA PROCURADURÍA GENERAL DEL ESTADO, A FIN DE ESTABLECER LA FORMA DE ELECCIÓN Y REMOCIÓN DEL/LA PROCURADOR/A GENERAL DEL ESTADO
","
En comisión
","
Poder Ejecutivo
",
"
       
        
        
        
       
02560/2021-PE
","
11/07/2022
","
LEY QUE PERMITE ESTABLECER DIVERSAS DISPOSICIONES A FAVOR DEL MINISTERIO DE SALUD Y DE LAS UNIDADES EJECUTORAS DE SALUD DE LOS GOBIERNOS REGIONALES
","
Orden del Día
","
Poder Ejecutivo
",
"
       
        
        
        
       
02559/2021-PE
","
11/07/2022
","
LEY QUE MODIFICA EL CÓDIGO DE EJECUCIÓN PENAL Y CREA LA ETAPA ""A-EXTREMA SEGURIDAD"" DEL RÉGIMEN CERRADO ESPECIAL
","
En comisión
","
Poder Ejecutivo
",
"
       
        
        
        
       
02558/2021-PE
","
11/07/2022
","
LEY QUE DISPONE EL INGRESO LIBRE A UNIVERSIDADES, INSTITUTOS Y ESCUELA TECNOLÓGICA Y PEDAGÓGICA PÚBLICA DE FORMA GRADUAL Y EQUITATIVA A NIVEL NACIONAL
","
En comisión
","
Poder Ejecutivo
",
"
       
        
        
        
       
02557/2021-CR
","
11/07/2022
","
LEY QUE PROMUEVE EL DESARROLLO DE LA INDUSTRIA PETROQUÍMICA PARA LA PRODUCCIÓN DE AMONÍACO Y UREA COMO FERTILIZANTE TENIENDO COMO INSUMO EL GAS NATURAL, CON RESPONSABILIDAD SOCIAL Y AMBIENTAL EN EL DISTRITO DE VICE, PROVINCIA DE SECHURA Y DEPARTAMENTO PIURA
","
Dictamen
","
Congreso
","
 Ciccia Vásquez, Miguel Ángel; Montoya Manrique, Jorge Carlos; Zeballos Aponte, Jorge Arturo; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Muñante Barrios, Alejandro; Medina Minaya, Esdras Ricardo
"
"
       
        
        
        
       
02556/2021-CR
","
11/07/2022
","
LEY QUE DECLARA DE NECESIDAD Y UTILIDAD PÚBLICA LA CREACIÓN E IMPLEMENTACIÓN DE LOS PARQUES CIENTÍFICOS Y TECNOLÓGICOS SOBRE LA BASE DE LA UNIVERSIDAD NACIONAL DE PIURA Y LA UNIVERSIDAD NACIONAL DE FRONTERA EN LA REGIÓN DE PIURA
","
En comisión
","
Congreso
","
 Ciccia Vásquez, Miguel Ángel; Montoya Manrique, Jorge Carlos; Zeballos Aponte, Jorge Arturo; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Muñante Barrios, Alejandro; Medina Minaya, Esdras Ricardo
"
"
       
        
        
        
       
02555/2021-CR
","
11/07/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA ADOPCIÓN DE MEDIDAS EXTRAORDINARIAS QUE PERMITAN LA ATENCIÓN DEL ESTADO EN LA PROMOCIÓN, FINANCIAMIENTO Y EJECUCIÓN INMEDIATA DE ACCIONES ORIENTADAS AL FORTALECIMIENTO Y DESARROLLO DE LA PROVINCIA DE PURÚS DE LA REGIÓN UCAYALI
","
En comisión
","
Congreso
","
 López Morales, Jeny Luz; Zeta Chunga, Cruz Maria; Olivos Martínez, Vivian; Castillo Rivas, Eduardo Enrique; Aguinaga Recuenco, Alejandro Aurelio; Lizarzaburu Lizarzaburu, Juan Carlos Martin; Morante Figari, Jorge Alberto; Huamán Coronado, Raúl
"
"
       
        
        
        
       
02554/2021-CR
","
11/07/2022
","
LEY QUE ESTABLECE MEDIDAS PARA LA CONTINUIDAD DE LAS ACCIONES DE LA FORMALIZACIÓN DE LA PROPIEDAD INFORMAL REALIZADA EN EL MARCO DE LA LEY 31056
","
En comisión
","
Congreso
","
 Bazán Calderón, Diego Alonso Fernando; Burgos Oliveros, Juan Bartolomé; Tudela Gutiérrez, Adriana Josefina; Yarrow Lumbreras, Norma Martina; Córdova Lobatón, María Jessica; Williams Zapata, José Daniel
"
"
       
        
        
        
       
02553/2021-CR
","
11/07/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL LA AMPLIACIÓN Y EL MEJORAMIENTO DEL HOSPITAL SAN JUAN DE KIMBIRI VRAEM
","
En comisión
","
Congreso
","
 Chirinos Venegas, Patricia Rosa; Gonza Castillo, Américo; Burgos Oliveros, Juan Bartolomé; Bazán Calderón, Diego Alonso Fernando; Williams Zapata, José Daniel; Amuruz Dulanto, Yessica Rosselli
"
"
       
        
        
        
       
02552/2021-CR
","
11/07/2022
","
LEY QUE GARANTIZA LA PUBLICACIÓN DE LAS RESOLUCIONES DEL INDECOPI EN BENEFICIOS DEL CONSUMIDOR
","
En comisión
","
Congreso
","
 Tudela Gutiérrez, Adriana Josefina; Córdova Lobatón, María Jessica; Chirinos Venegas, Patricia Rosa; Yarrow Lumbreras, Norma Martina; Williams Zapata, José Daniel; Bazán Calderón, Diego Alonso Fernando
"
"
       
        
        
        
       
02551/2021-CR
","
11/07/2022
","
LEY QUE REFORMA LA CONSTITUCIÓN POLÍTICA DEL PERÚ PARA RECONOCER, FORTALECER Y GARANTIZAR EL DERECHO FUNDAMENTAL A LA SALUD
","
En comisión
","
Congreso
","
 Portalatino Ávalos, Kelly Roxana; Pariona Sinche, Alfredo; Flores Ramírez, Alex Randu; Taipe Coronado, María Elizabeth; Gonza Castillo, Américo; Quito Sarmiento, Bernardo Jaime
"
"
       
        
        
        
       
02550/2021-CR
","
11/07/2022
","
LEY QUE MODIFICA DIVERSOS ARTÍCULOS DE LA LEY 31494, LEY QUE RECONOCE A LOS COMITÉ DE AUTODEFENSA Y DESARROLLO RURAL Y LOS INCORPORA EN EL SISTEMA DE SEGURIDAD CIUDADANA
","
En comisión
","
Congreso
","
 Williams Zapata, José Daniel; Burgos Oliveros, Juan Bartolomé; Córdova Lobatón, María Jessica; Tudela Gutiérrez, Adriana Josefina; Bazán Calderón, Diego Alonso Fernando; Amuruz Dulanto, Yessica Rosselli
"
"
       
        
        
        
       
02549/2021-CR
","
11/07/2022
","
LEY QUE APRUEBA LA ADSCRIPCIÓN DEL CENTRO NACIONAL DE ESTIMACIÓN, PREVENCIÓN Y REDUCCIÓN DEL RIESGO DE DESASTRES A LA PRESIDENCIA DEL CONSEJO DE MINISTROS
","
En comisión
","
Congreso
","
 Williams Zapata, José Daniel; Burgos Oliveros, Juan Bartolomé; Tudela Gutiérrez, Adriana Josefina; Córdova Lobatón, María Jessica; Amuruz Dulanto, Yessica Rosselli; Bazán Calderón, Diego Alonso Fernando
"
"
       
        
        
        
       
02548/2021-PE
","
11/07/2022
","
RESOLUCIÓN LEGISLATIVA QUE APRUEBA EL ACUERDO ENTRE EL GOBIERNO DE LA REPÚBLICA DEL PERÚ Y LA SECRETARÍA GENERAL DE LA ORGANIZACIÓN DE LOS ESTADOS AMERICANOS RELATIVO A LA CELEBRACIÓN DEL QUINCUAGÉSIMO SEGUNDO PERIODO ORDINARIO DE SESIONES DE LA ASAMBLEA GENERAL
","
Publicado en el Diario Oficial El Peruano
","
Poder Ejecutivo
",
"
       
        
        
        
       
02547/2021-GL
","
08/07/2022
","
LEY QUE MODIFICA EL DECRETO LEGISLATIVO 1280, DECRETO LEGISLATIVO QUE APRUEBA LA LEY MARCO DE LA GESTIÓN Y PRESENTACIÓN DE LOS SERVICIOS DE SANEAMIENTO
","
En comisión
","
Gobiernos Locales
",
"
       
        
        
        
       
02546/2021-CR
","
08/07/2022
","
LEY QUE MODIFICA EL DECRETO SUPREMO N°055-99-EF, TEXTO ÚNICO ORDENADO DE LA LEY DEL IMPUESTO GENERAL A LAS VENTAS E IMPUESTO SELECTIVO AL CONSUMO, A FIN DE PROMOVER LA RECAUDACIÓN DEL IMPUESTO GENERAL A LAS VENTAS (IGV) EN SERVICIOS OFRECIDOS MEDIANTE PLATAFORMAS DIGITALES
","
En comisión
","
Congreso
","
 Flores Ancachi, Jorge Luis; Doroteo Carbajo, Raúl Felipe; Vergara Mendoza, Elvis Hernán; Mori Celis, Juan Carlos; Monteza Facho, Silvia María; Aragón Carreño, Luis Ángel; Arriola Tueros, José Alberto; Portero López, Hilda Marleny
"
"
       
        
        
        
       
02545/2021-CR
","
08/07/2022
","
LEY QUE ESTABLECE NORMAS COMPLEMENTARIAS PARA LA EJECUCIÓN DEL PROGRAMA DEL VASO DE LECHE
","
En comisión
","
Congreso
","
 Córdova Lobatón, María Jessica; Burgos Oliveros, Juan Bartolomé; Gonzales Delgado, Diana Carolina; Williams Zapata, José Daniel; Bazán Calderón, Diego Alonso Fernando; Tudela Gutiérrez, Adriana Josefina
"
"
       
        
        
        
       
02544/2021-CR
","
08/07/2022
","
LEY QUE CONTRIBUYE A EVITAR LA VULNERABILIDAD Y RIESGO FUTURO DE LA SEGURIDAD ALIMENTARIA EN EL PERÚ, ASEGURANDO LA DISPONIBILIDAD DE NUEVAS VARIEDADES DE ALIMENTOS, MODIFICANDO LOS ARTÍCULOS 5 Y 8 DE LA LEY N° 31315, LEY DE SEGURIDAD ALIMENTARIA Y NUTRICIONAL
","
En comisión
","
Congreso
","
 Kamiche Morante, Luis Roberto; Zeballos Madariaga, Carlos Javier; Bermejo Rojas, Guillermo; Valer Pinto, Héctor; Chávez Chino, Betssy Betzabet; Limachi Quispe, Nieves Esmeralda; Echeverría Rodríguez, Hamlet
"
"
       
        
        
        
       
02543/2021-CR
","
08/07/2022
","
LEY QUE FACULTA A LAS MYPES ELEGIR EL MERCADO LIBRE O REGULADO DE ELECTRICIDAD
","
En comisión
","
Congreso
","
 Soto Palacios, Wilson; Martínez Talavera, Pedro Edwin; Paredes Fonseca, Karol Ivett; Portero López, Hilda Marleny; Aragón Carreño, Luis Ángel; Vergara Mendoza, Elvis Hernán; Mori Celis, Juan Carlos
"
"
       
        
        
        
       
02542/2021-CR
","
08/07/2022
","
LEY QUE RESTITUYE A LOS DOCENTES NOMBRADOS MEDIANTE LA LEY DEL PROFESORADO INDEBIDAMENTE RETIRADOS MEDIANTE RESOLUCIÓN DE SECRETARÍA GENERAL N°2078-2014-MINEDU 
","
En comisión
","
Congreso
","
 Amuruz Dulanto, Yessica Rosselli; Burgos Oliveros, Juan Bartolomé; Williams Zapata, José Daniel; Córdova Lobatón, María Jessica; Bazán Calderón, Diego Alonso Fernando; Chirinos Venegas, Patricia Rosa
"
"
       
        
        
        
       
02541/2021-CR
","
08/07/2022
","
LEY DE CAPELLANÍA CRISTIANA MILITAR POLICIAL EVANGÉLICA Y ASISTENCIA RELIGIOSA A LOS CRISTIANOS EVANGÉLICOS EN LAS FUERZAS ARMADAS Y POLICÍA NACIONAL DEL PERÚ, AL AMPARO DE LA LEY 29635, LEY DE LIBERTAD RELIGIOSA 
","
Dictamen
","
Congreso
","
 Muñante Barrios, Alejandro; Montoya Manrique, Jorge Carlos; Cueto Aservi, José Ernesto; Zeballos Aponte, Jorge Arturo; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Medina Minaya, Esdras Ricardo; Infantes Castañeda, Mery Eliana
"
"
       
        
        
        
       
02540/2021-CR
","
08/07/2022
","
LEY QUE PROMUEVE LA CREACIÓN DEL OBSERVATORIO NACIONAL PARA LA VIGILANCIA DE LA SALUD INTEGRAL DE LA MADRE GESTANTE Y DEL NIÑO POR NACER
","
En comisión
","
Congreso
","
 Muñante Barrios, Alejandro; Montoya Manrique, Jorge Carlos; Zeballos Aponte, Jorge Arturo; Medina Minaya, Esdras Ricardo; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Cueto Aservi, José Ernesto
"
"
       
        
        
        
       
02539/2021-CR
","
08/07/2022
","
LEY QUE MODIFICA EL ARTÍCULO XII DEL TÍTULO PRELIMINAR DE LA LEY 26842, LEY GENERAL DE SALUD
","
En comisión
","
Congreso
","
 Muñante Barrios, Alejandro; Montoya Manrique, Jorge Carlos; Zeballos Aponte, Jorge Arturo; Medina Minaya, Esdras Ricardo; Jáuregui Martínez de Aguayo, María de los Milagros Jackeline; Cueto Aservi, José Ernesto
"
"
       
        
        
        
       
02538/2021-CR
","
08/07/2022
","
LEY QUE ESTABLECE EL NUEVO PROCEDIMIENTO DE REMISIÓN AL CONGRESO DE LA REPÚBLICA Y AL MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS DE LA INFORMACIÓN SOBRE LA NORMATIVIDAD QUE HA SIDO DEROGADA O MODIFICADA DE FORMA TÁCITA POR PARTE DEL PODER EJECUTIVO, PODER JUDICIAL, ORGANISMOS CONSTITUCIONALMENTE AUTÓNOMOS, ORGANISMOS INTEGRANTES DEL SISTEMA ELECTORAL, GOBIERNOS REGIONALES Y LOCALES
","
En comisión
","
Congreso
","
 Tudela Gutiérrez, Adriana Josefina; Aragón Carreño, Luis Ángel; Revilla Villanueva, César Manuel; Anderson Ramírez, Carlos Antonio; Salhuana Cavides, Eduardo; Cueto Aservi, José Ernesto
"
"
       
        
        
        
       
02537/2021-TC
","
08/07/2022
","
LEY QUE DEROGA EL ARTÍCULO 2, INCISO E), Y EL ARTÍCULO 6, INCISO G), DE LA LEY N° 30942, LEY QUE CREA EL CONSEJO PARA LA REFORMA DEL SISTEMA NACIONAL DE JUSTICIA
","
Dictamen
","
Tribunal Constitucional
",
"
       
        
        
        
       
02536/2021-CR
","
08/07/2022
","
LEY QUE ESTABLECE EL NOMBRAMIENTO, DE MANERA PROGRESIVA, DEL PERSONAL DE SALUD ASISTENCIAL Y ADMINISTRATIVO COMPRENDIDOS EN EL DECRETO LEGISLATIVO 1057, QUE LABORAN EN EL MINISTERIO DE SALUD (MINSA)  Y EN EL SEGURO SOCIAL DE SALUD (ESSALUD)
","
EN AGENDA DEL PLENO
","
Congreso
","
 Gonza Castillo, Américo; Portalatino Ávalos, Kelly Roxana; Agüero Gutiérrez, María Antonieta; Bellido Ugarte, Guido; Cerrón Rojas, Waldemar José; Quispe Mamani, Wilson Rusbel; Cruz Mamani, Flavio; Pariona Sinche, Alfredo
"
"
       
        
        
        
       
02535/2021-CR
","
08/07/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL Y NECESIDAD PÚBLICA LA MEJORIA DE LA INFRAESTRUCTURA VIAL EN EL DEPARTAMENTO DE SAN MARTÍN Y EL NOR ORIENTE PERUANO
","
Dictamen
","
Congreso
","
 Paredes Fonseca, Karol Ivett; Martínez Talavera, Pedro Edwin; Vergara Mendoza, Elvis Hernán; Aragón Carreño, Luis Ángel; Monteza Facho, Silvia María; Mori Celis, Juan Carlos
"
"
       
        
        
        
       
02534/2021-CR
","
07/07/2022
","
LEY QUE ESTABLECE EL NOMBRAMIENTO DE DOCENTES CONTRATADOS DE MANERA EXCEPCIONAL EN EL MARCO DE LA LEY 29944 “LEY DE REFORMA MAGISTERIAL”
","
En comisión
","
Congreso
","
 Tello Montes, Nivardo Edgar; Ugarte Mamani, Jhakeline Katy; Paredes Gonzales, Alex Antonio; Quiroz Barboza, Segundo Teodomiro; Medina Hermosilla, Elizabeth Sara; Vásquez Vela, Lucinda; Tacuri Valdivia, Germán Adolfo; Gutiérrez Ticona, Paul Silvio
"
"
       
        
        
        
       
02533/2021-CR
","
07/07/2022
","
LEY QUE PROPONE DECLARAR DE NECESIDAD PÚBLICA E INTERÉS NACIONAL LA EJECUCIÓN DE LA TERCERA ETAPA DEL PROYECTO ESPECIAL CHAVIMOCHIC
","
Publicado en el Diario Oficial El Peruano
","
Congreso
","
 Flores Ruiz, Víctor Seferino; Castillo Rivas, Eduardo Enrique; Aguinaga Recuenco, Alejandro Aurelio; Guerra García Campos, Hernando; Zeta Chunga, Cruz Maria; Infantes Castañeda, Mery Eliana
"
"
       
        
        
        
       
02532/2021-CR
","
07/07/2022
","
LEY QUE INCORPORA A LOS CIUDADANOS PRIVADOS DE SU LIBERTAD EN UN CENTRO PENITENCIARIO AL SISTEMA DE EDUCACIÓN SUPERIOR UNIVERSITARIA
","
En comisión
","
Congreso
","
 Moyano Delgado, Martha Lupe; Morante Figari, Jorge Alberto; Guerra García Campos, Hernando; Barbarán Reyes, Rosangella Andrea; Flores Ruiz, Víctor Seferino; Revilla Villanueva, César Manuel; Olivos Martínez, Vivian; Alegría García, Arturo
"
"
       
        
        
        
       
02531/2021-CR
","
07/07/2022
","
LEY QUE CREA EL ARTÍCULO 323-A EN EL CÓDIGO PENAL, PARA PENALIZAR A LOS FUNCIONARIOS PÚBLICOS Y EMPLEADORES PRIVADOS QUE INCUMPLEN LA CUOTA DE EMPLEO PARA PERSONAS CON DISCAPACIDAD ESTABLECIDA EN LA LEY 29973, LEY GENERAL DE LA PERSONA CON DISCAPACIDAD
","
En comisión
","
Congreso
","
 Montalvo Cubas, Segundo Toribio; Pariona Sinche, Alfredo; Quito Sarmiento, Bernardo Jaime; Quispe Mamani, Wilson Rusbel; Cerrón Rojas, Waldemar José; Portalatino Ávalos, Kelly Roxana; Agüero Gutiérrez, María Antonieta; Rivas Chacara, Janet Milagros; Cruz Mamani, Flavio
"
"
       
        
        
        
       
02530/2021-CR
","
07/07/2022
","
LEY DE REFORMA CONSTITUCIONAL QUE MODIFICA EL ARTÍCULO 7 DE LA CONSTITUCIÓN POLÍTICA DEL PERÚ, PARA INCORPORAR A LA PERSONA CON DISCAPACIDAD Y ESTABLECER EL DERECHO A SU REHABILITACIÓN
","
En comisión
","
Congreso
","
 Ugarte Mamani, Jhakeline Katy; Tacuri Valdivia, Germán Adolfo; Dávila Atanacio, Pasión Neomías; Gutiérrez Ticona, Paul Silvio; Paredes Castro, Francis Jhasmina; Vásquez Vela, Lucinda
"
"
       
        
        
        
       
02529/2021-CR
","
07/07/2022
","
LEY QUE SUSPENDE LA PENSIÓN VITALICIA DE LOS EXPRESIDENTES, EN LOS CASOS DE ACUSACIÓN FISCAL POR DELITO DE FUNCIÓN, ORGANIZACIÓN CRIMINAL Y/O LAVADO DE ACTIVOS VENCIDO EL PLAZO DE ANTEJUICIO CONSTITUCIONAL
","
En comisión
","
Congreso
","
 Pariona Sinche, Alfredo; Cruz Mamani, Flavio; Gonza Castillo, Américo; Portalatino Ávalos, Kelly Roxana; Bellido Ugarte, Guido; Quito Sarmiento, Bernardo Jaime
"
"
       
        
        
        
       
02528/2021-CR
","
07/07/2022
","
RESOLUCIÓN LEGISLATIVA QUE MODIFICA EL PÁRRAFO SEGUNDO DEL ARTÍCULO 87° DEL REGLAMENTO DEL CONGRESO DE LA REPÚBLICA 
","
En comisión
","
Congreso
","
 Coayla Juárez, Jorge Samuel; Balcázar Zelada, José María; Marticorena Mendoza, Jorge Alfonso
"
"
       
        
        
        
       
02527/2021-CR
","
06/07/2022
","
LEY QUE INCORPORA EL NUMERAL 24.4 DEL ARTÍCULO 24 DEL REGLAMENTO DE LA LEY 29824, APROBADO POR EL DECRETO SUPREMO 007-2013-JUS, QUE REGULA LOS COSTOS DEL JUEZ DE PAZ POR EXCEPCIONALIDAD
","
En comisión
","
Congreso
","
 Rivas Chacara, Janet Milagros; Flores Ramírez, Alex Randu; Agüero Gutiérrez, María Antonieta; Quito Sarmiento, Bernardo Jaime; Cruz Mamani, Flavio; Quispe Mamani, Wilson Rusbel; Cerrón Rojas, Waldemar José; Bellido Ugarte, Guido; Montalvo Cubas, Segundo Toribio
"
"
       
        
        
        
       
02526/2021-CR
","
06/07/2022
","
LEY QUE DECLARA DE INTERÉS NACIONAL LA APLICACIÓN DE TEST GENÉTICOS PRE NATALES PARA LA DETECCIÓN OPORTUNA DEL CANCER Y OTRAS ENFERMEDADES CONGÉNITAS
","
En comisión
","
Congreso
","
 Rivas Chacara, Janet Milagros; Cerrón Rojas, Waldemar José; Agüero Gutiérrez, María Antonieta; Flores Ramírez, Alex Randu; Quispe Mamani, Wilson Rusbel; Montalvo Cubas, Segundo Toribio; Cruz Mamani, Flavio; Quito Sarmiento, Bernardo Jaime; Bellido Ugarte, Guido
"
"
       
        
        
        
       
02525/2021-CR
","
06/07/2022
","
LEY DE PARTICIPACIÓN DEL ADULTO MAYOR EN EL SISTEMA NACIONAL DE PENSIONES, SEGURO SOCIAL DE SALUD, FONDO NACIONAL DE VIVIENDA Y COMISIÓN MULTISECTORIAL SOBRE CESES COLECTIVOS
","
En comisión
","
Congreso
","
 Rivas Chacara, Janet Milagros; Flores Ramírez, Alex Randu; Bellido Ugarte, Guido; Agüero Gutiérrez, María Antonieta; Cruz Mamani, Flavio; Montalvo Cubas, Segundo Toribio; Quito Sarmiento, Bernardo Jaime; Quispe Mamani, Wilson Rusbel; Cerrón Rojas, Waldemar José
"
"
       
        
        
        
       
02524/2021-CR
","
06/07/2022
","
LEY QUE ESTABLECE COMO POLÍTICA NACIONAL DE ESTADO LA INTEGRACIÓN DE LA MEDICINA TRADICIONAL Y COMPLEMENTARIA AL SISTEMA NACIONAL DE SALUD
","
En comisión
","
Congreso
","
 Rivas Chacara, Janet Milagros; Cruz Mamani, Flavio; Cerrón Rojas, Waldemar José; Quispe Mamani, Wilson Rusbel; Agüero Gutiérrez, María Antonieta; Montalvo Cubas, Segundo Toribio; Quito Sarmiento, Bernardo Jaime; Bellido Ugarte, Guido
"
"
       
        
        
        
       
02523/2021-CR
","
06/07/2022
","
LEY QUE MODIFICA EL ARTÍCULO 195 DEL CÓDIGO PENAL, QUE SANCIONA CON PENA DE CADENA PERPETUA A LOS RECEPTADORES, SI LOS BIENES PROVIENEN DE LA COMISIÓN DEL DELITO DE ROBO AGRAVADO, SECUESTRO, EXTORSIÓN, TRATA DE PERSONAS Y TRABAJO FORZOSO, CUANDO SE PRODUCE LA MUERTE DE LA VÍCTIMA O SE LE CAUSA LESIONES GRAVES A SU INTEGRIDAD FÍSICA O MENTAL
","
En comisión
","
Congreso
","
 Montalvo Cubas, Segundo Toribio; Reyes Cam, Abel Augusto; Agüero Gutiérrez, María Antonieta; Cruz Mamani, Flavio; Cerrón Rojas, Waldemar José; Pariona Sinche, Alfredo; Quispe Mamani, Wilson Rusbel; Taipe Coronado, María Elizabeth
"
"
       
        
        
        
       
02522/2021-CR
","
06/07/2022
","
LEY QUE DISPONE QUE EL MINISTERIO DE SALUD-MINSA, MODERNICE SU ""SISTEMA DE SUMINISTROS DE MEDICAMENTOS E INSUMOS"", A TRAVÉS DE LA INTERCONECTIVIDAD ENTRE FARMACIAS DEL ESTADO PARA EVITAR EL DESABASTECIMIENTO A LA POBLACIÓN DE USUARIOS FINALES DE SALUD-PACIENTES, ASÍ MISMO, QUE IMPLEMENTE UN SISTEMA DE SEGURIDAD BIOMÉTRICA DACTILAR PARA LA ENTREGA DE MEDICAMENTOS E INSUMOS MÉDICOS
","
En comisión
","
Congreso
","
 Montalvo Cubas, Segundo Toribio; Cerrón Rojas, Waldemar José; Quito Sarmiento, Bernardo Jaime; Quispe Mamani, Wilson Rusbel; Cruz Mamani, Flavio; Pariona Sinche, Alfredo; Reyes Cam, Abel Augusto; Taipe Coronado, María Elizabeth
"
"
       
        
        
        
       
02521/2021-CR
","
06/07/2022
","
LEY QUE DECLARA EL DÍA DE LA GESTIÓN PÚBLICA
","
En comisión
","
Congreso
","
 Medina Hermosilla, Elizabeth Sara; Ugarte Mamani, Jhakeline Katy; Quiroz Barboza, Segundo Teodomiro; Tacuri Valdivia, Germán Adolfo; Gutiérrez Ticona, Paul Silvio; Paredes Castro, Francis Jhasmina; Paredes Gonzales, Alex Antonio
"
